text,label
Hola @Iberia @iberiaexpress la persona que ha realizado el embarque a Málaga en la puerta H21 de la T4 en #Madrid d… https://t.co/4FR3FAoeSh,1
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/ibLPlbYETL,1
Puede hacerle competencia a Iberia😂,0
@Iberia #HolaArgentina qué lindo ganar!!!,1
"@MPn33 @Iberia @SERNAC No se tu caso específico, pero entiendo que para algunos países existe la facultad de la pol… https://t.co/YCgmUge6Ku",1
ÚLTIMA HORA: Oferta Ryanair vuelos a 2 euros https://t.co/zPhxK4Cbno Vía VuelosA1Euro,1
"@Ryanair Plaza de España, Sevilla, España 🇪🇸 💝",1
@magrinday @SindyTakanashi @swaagbread @Ryanair_ES Por que se tiene que hacer responsable una persona amiga de la r… https://t.co/DJTae9TY6j,0
"@Iberia Vuelo IB6454 Quito-Madrid,31/10:sentada en 40A vi perfectamente como en 2 ocasiones a la azafata que organi… https://t.co/emOtLF0LH1",0
Ryanair planea reducir a la mitad las comisiones de las OTAs a los hoteles https://t.co/CXEhHqbCbb,1
@Iberia ¿Todavía tienes vuelos de Barcelona a Badajoz en abril?,1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/GlZKpNjNfl",1
"@InfoViajera tengo para registrar millas en iberia un vuelo a madrid, despues tengo en gol desde sao paulo y en mar… https://t.co/AZfvRkgCXK",1
Ojalá le compren una pizarra nueva ahora que se fue a los potreros. https://t.co/XRVJn50nld,1
@lorzagirl Doy fe de las toallitas antidesteñidos de Iberia. De más de un lío me han sacado.,1
"@Iberia @scoobymedina Muchas gracias, Iberia!",1
"@ferdepablos @juanjearanjuez @Iberia @ismaeljorda Respuesta Correcta Don Fernando😛😀
Pero siempre #HalaMadrid 😂😂😂",1
Norwegian reta a Iberia con vuelos a EEUU desde Madrid https://t.co/twgViZTLbB,1
"Oleada de huelgas en Ryanair estas Navidades
El paro del personal de tierra en España el día 30 se suma a los anunc… https://t.co/l4q4Txj3Nz",0
Gracias a @Iberia empiezo las navidades con lo puesto! #sinmaleta #equipajeperdido #losreyesosvanatraercarbon #conlopuesto,0
@Iberia @flywithlevelES Hoy dejaron a mi hermano abajo del avion y nadie le dio asistencia en EZEIZA tampoco le exp… https://t.co/qernLVNPKa,0
@Iberia Enhorabuena @Iberia y que cumpla muchos más.,1
Ryanair transportó 129 millones de pasajeros durante 2017 https://t.co/4cNrCD3WRz,1
"@Iberia Madrid es hermosa como varias de las recorrimos en el tour.La Alhambra fascinante,Peñiscola y Alicante hermosas.
GRACIAS IBERIA !.",1
@IberiaPromos @Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEM… https://t.co/QV7Q9Pg5hS,0
Si yo llego tarde a un vuelo me jodo y tengo que pagar otro billete @AirEuropa se retrasa y lo máximo que te dicen… https://t.co/jX2N1xIxQ2,0
"Hola! @vueling, la huelga de iberia en el prat, como puede afectar a vuestros vuelos?",1
"@MitchGl3z Ve en Iberia, pero ve!!!",1
Estas cosas no solo le pasan a Ryanair... https://t.co/tMLeYdweBD,1
@Iberia @luisangelmate Lo que tenéis que hacer es tener gente profesional y no habrá que reclamar nada.  Sois los más caros y los más malos,0
"iRacing: Aqui os presentamos la implementación de algo nuevo en lo que llevamos mucho tiempo trabajando! 

Club Ibe… https://t.co/3QZ55uTUGw",0
@Iberia ayer me dejé olvidada la tablet en un avión de su compañía. Sigo el procedimiento web para solicitar su rec… https://t.co/T1xMiCVcen,1
"@Iberia o vuela mi amigo Rafa o ateneros a las consecuencias... pregúntale al Carmona si queréis, que mañana hay gambas y tapas!",1
LA WEB DE @Iberia NO FUNCIONA,0
@Iberia Incluso podéis ayudarme en esta ocasión. Trasladando mi queja a quien tome la decisión de usar estos buses… https://t.co/kVSbszem5e,0
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/bt4YcH3XFG,1
"AEROLÍNEAS - Ryanair ha optado por aplazar hasta mediados de enero, la aplicación de su nueva política de equip... https://t.co/Xtd4BQBme2",1
Gracias @Iberia por hacernos embarcar a pie a las 7am con temperaturas de 2 grados inclusive pasajeros con muletas… https://t.co/EHkGHLSa9v,0
RT: unionradionet :Pilotos irlandeses de Ryanair desconvocan huelga para el 20 de diciembre https://t.co/QfiVzYmLez https://t.co/mhKHNC5wse,1
@dianarsr5 vamos? 😂😂😂😂😂 https://t.co/fMKSXCE4KY,1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio !https://t.co/RLypHz7HJa",1
@Fly_Norwegian peor q Ryanair con las maletas. Los maleteros vacíos y mi maleta en la bodega teniendo como mucho 20… https://t.co/4QjQiybiv4,0
@franhermida1 @Iberia Señor del Twitter. Los asientos de iberia están dentro de la normativa que les afecta. En EEU… https://t.co/mZM44zVdrl,1
"@Iberia Hola de nuevo. He vuelto a intentarlo desde diferentes navegadores y dispositivos. Al pinchar en ""Buscar"",… https://t.co/NcDoCQVTBi",0
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/OGgz4DkD7m",0
"@Iberia Claro, igual que deberían haberme avisado de la cancelación del vuelo y nunca llegó",0
Iberia Express renueva su carta menú e incorpora nuevos contenidos a su oferta https://t.co/CUvjAnMLdJ https://t.co/4msgWu3HkK,1
"@danaed5 @Yosa999 Ryanair de Moscú a Londres, no sé, piénsenlo.",1
@SEUR_responde Hoy despues de 6 días ha llegado mi paquete. Me llamo el repartidor y en 2 minutos habíamos acordado… https://t.co/nTlCQH8lrZ,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/2BXJz1oyek",1
Ryanair la máquina de evadir impuestos: las contrataciones https://t.co/1wbBA7uchq https://t.co/9RMG7PO0hf,0
@Iberia En una reserva de 3 personas si no pagas 60€ extra por vuelo te asignan asientos SÚPER separados. Llamas pa… https://t.co/cWhHrkmaqB,0
"Despegamos desde la R36 guiados por @controladores en el VY1200 @vueling
Hora punta @Iberia @AirNostrumLAM irNostru… https://t.co/mUaSDQZfti",1
@Iberia Atención al cliente no pudo explicar por qué me vendieron un billete en un vuelo que ya iba lleno y me han… https://t.co/MvoPgfVVok,0
@LATAMAirlines no dan ninguna solución. Para colmo no podemos hacer el check in de la vuelta porque el tramo GRU -… https://t.co/whZ08DmRpp,0
@josechulopez1 @AirNostrumLAM @Iberia @El_Neyra @MartaMeyer @gemmademarzo @chacachu @MargotAB @linwer… https://t.co/7Nku6Nyy3X,1
"Año 2017, Iberia es incapaz de gestionar mi check in online, porque ""algún nombre es extraño y no puede ser procesado""",0
"#Lucía, la azafata de @iberia que inspiró a #Serrat https://t.co/DsSj3GnoiU",1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/jtteQU6dsx",1
"@lgutim ya sabemos por dónde empezar un nuevo viaje. Gracias @RACE_es, por hacer nuestros comienzos de viajes mas b… https://t.co/Dy3D1lkNIS",1
@iberiaexpress Pues menos mal que no te perdieron mas maletas o se canceló el vuelo es mucho mas habitual en iberia,0
"Hay asientos cómodos, asientos, asientos incómodos y luego estan los de Ryanair.",0
@Iberia Desde Argentina. Después de 12minutos me atendieron. El NPS se va a pique y eso que no volé todavía :(,0
Desconvocan la huelga de @pilotos de Ryanair en Irlanda vía @hosteltur https://t.co/D09D0FDPBc,0
"Línea Directa, Ryanair y la larga lista de empresas que engañan con los 902 - https://t.co/0VKraLUoL7",0
Mierda de página de @Iberia 2 días intentando gestionar mi reserva y todo tipo de errores y tampoco permite acceder a página de contacto,0
"@Iberia @mithytsm ""de el""? Me están sangrando los ojos.",0
Hoy estamos en el #foroCIBarcelona junto a @Prosegur_Es y @elcorteingles. Una sesión especial en la que hablaremos… https://t.co/XAfvDS2oUM,1
"@Somospmrmad @CleceSocial @aena @CSIFAena Todas las bases com los mismos problemas, como pueden permitir que se emb… https://t.co/O302sgx11K",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/XnGOGkqSEG",1
"Retweeted Devir Iberia (@DevirIberia):

¡ATENCIÓN SORTEO! Entre todos los que feliciten las fiestas haciendo RT... https://t.co/TNO1lS3DJI",1
"@ikzay_Iker @NoticiasAirSim @IVAOES @IVAONL @aeavirtual Por supuesto, y cuando eso suceda, pido la cuenta en Ryanai… https://t.co/2Gh3Q2CLEb",0
"@Iberia Hola, ¿como acredito millas (avios) de vuelos recientes en Iberia, Iberia Express y vueling? No encuentro l… https://t.co/rqy6aCvHsF",0
"@JSCenzano @bancosantander @Gesconsult @BancoSabadell @azvalor @AlphaPlusSGIIC @MorningstarES Creo que falta Magallanes Iberia, puede ser?",1
Hace 10 años Mercedes de la Merced gastaba 25.32€ con su tarjeta black en IBERIA,1
"Los pasajeros del vuelo Madrid - A Coruña gracias a Iberia y Samsung, pudieron disfrutar de su #note8abordo https://t.co/0rrcDycukC",1
@crmontoro @jjca1963 @Steglitz82 @GodofredoIV @robertstark91 @silvia_yucca @Ernesto_Fado @Alekrinora @Morafanova… https://t.co/peZtM807kH,1
"Buenos días y feliz año! Aquí sigo , esperando a que @Iberia se ponga en contacto conmigo... #esperandonoticias#reclamacioniberia",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/kJTvkAQXWI",1
"@pildoracida yo apuesto por el Ryanair mañanero de las 6:00 am, creo que es menos tiempo eh, dos horas y media ni de coña.",1
"@Pelisier @elmundotoday El pobre me ha pedido unos días de vacaciones, y en vez de ir en el Halcón ha preferido ir… https://t.co/ciw7zi6xFX",1
@Well086 @CaperucitaAnna Norwegian tengo entendido que es la marca barata de Iberia la qual siempre se ha negado a… https://t.co/9iZqx5DvAv,1
@Ryanair llevo esperando que me reembolseis 660.27€ pro la cancelación del vuelo FR 2085 del 17 de Septiembre Ref 1… https://t.co/LoS9a2LqLi,0
"Feliz cumpleaños, @Iberia ❤️ https://t.co/DCNBUOKzgQ",1
"# Temperaturas de Iberia a las 7am, 15/11 - y una buena división NE-SW con una muy helada -8C en Molina de Aragón y… https://t.co/Yl88AXizwM",1
"#Sociedad / Ryanair y Vueling, a la cabeza de los retrasos en los aeropuertos https://t.co/FrUjtffWdD https://t.co/vxxcZ0qYjb",0
"@Iberia Por favor, pido, ruego y suplico que me atienda  un #Serhumano en su teléfono de incidencias de equipaje: 9… https://t.co/zIXZfC8UVM",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/8ICQDBqM4b",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/yjk4v3HUll",1
@Iberia Deberíais de controlar a vuestras trabajadoras porque creo que tenéis una Obsesa por @jonkortajarena  .....… https://t.co/uq1qSIT7vU,1
"Palletways Iberia colabora con la Asociación Zuera Solidario – María Pilar Comín Pueyo
https://t.co/7J7ZbfCOts https://t.co/Gm9n1tfsVU",1
"Soñar no cuesta nada
*yo viendo las promociones del #blackfriday en Ryanair, Tap, Iberia, KLM",1
"Buenos días @Iberia, puente aéreo, llegar a montar en avión y después de seleccionar asiento el domingo primera fil… https://t.co/ptHZ3Ws7lm",0
Cuando la punta de ala de un A-350 de @LATAMAirlines se camufla con la deriva del A-340 de @Iberia . Felicidades po… https://t.co/FdJJiTymfE,1
@Iberia Buenos días! Para cuando vuelos directos de Ginebra a #Tabarnia operados por @Iberia ?,0
@Iberia Definitivamente no es una demora sino una perdida de mi maleta. Hoy se cumplirán 72 horas de la incompetenc… https://t.co/XPApvHheOg,0
La decisión de Ryanair sobre el equipaje de mano que va a enfadar a la mayoría de sus clientes https://t.co/dT8k99u1dL,0
@SenoritaPuri @Iberia Yo deje de verlo también. Tolerancia cero.,0
@BeatrizTalegon @ramoncotarelo Bon any y muchos éxitos. Esperamos que todo lo bueno que logremos con la… https://t.co/0o08vtVeS3,1
@CMRancel @Iberia Celia te echaremos de menos hoy en el #CongresoIEXP 😢😢😢,1
"▶️ ¿EL PEOR EJERCITO DEL MUNDO?
📡 0AI Lara Siscar Albert Camus ⏹️
MVA  operación andrómeda  Navidad y Año Nuevo… https://t.co/HMhid0CxoE",1
@BBtodo_ @juliopd1971 @h_andrade10 @franhermida1 @Iberia @RCDeportivo Ahora además de no pasar por caja reparten de… https://t.co/u5z6QeK95r,1
"@charadani @tiflonet @amaterasu_n Exacto, y decir lo contrario confunne y da alas para seguir incumpliendo, diría y… https://t.co/kvHbfDho2e",0
Logitravel rompió con Ryanair porque ‘los dos fuimos fieles a nuestros principios’ | Nexotur https://t.co/lWv3RxLex1,0
"""Las compañías eléctricas tienen que invertir en digitalizar y dotar de inteligencia a la red eléctrica, asegura el… https://t.co/5tdEs60MeE",1
@Rodrigo1985__ @Iberia Es bastante mala la atención de Iberia. Proba por face que demoran bastante pero menos,0
"@Iberia Lamento leer las quejas,pero yo he viajado en la aerolínea y la atención a sido excelente, felices fiestas!!!",1
#HolaEuropa hoy me tomé esta foto cool en la calle en un paradero de bus para ver si @Iberia me lleva a Madrid ✌ en… https://t.co/zFoYwyX5AG,1
Iberia inaugura un nuevo espacio Premium en el aeropuerto de Madrid https://t.co/W8CislSzu8,1
"Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas en Navidad
https://t.co/MOCFiroeBL… https://t.co/YZijULoa5E",1
Guerra de precios bajos entre Iberia Express y Ryanair https://t.co/uW3ykelnHN,1
@vei @OrbitaCarpeDiem @CNICatalunya También hay demanda a Santo Domingo desde Berlín y no hay vuelo directo. Por qu… https://t.co/dCqjqpvRGk,0
@DrDecangas Tanto Iberia como el resto de aerolíneas tienen menús alternativos para todo tipo de intolerancias o di… https://t.co/qJci6P3Mrl,0
@Iberia Ni sin pagar ni pagando...que gran web tenéis https://t.co/i63MWAhAWq,0
"Volar con @Iberia no es solo que te lleven de A a B, es como si viajases en familia. 
Muy amables las tres tripulac… https://t.co/Gx0YKpjVqD",1
@Ryanair con retraso como siempre #vueloFR5447 MAR-MAD https://t.co/wyEIhi7n9x,0
Volviendo de Múnich hacia Madrid con Iberia para llegar a la cena de Nochevieja y a las campanadas y luego a un bol… https://t.co/h15REirIh3,0
"Como lo que parece no es...y lo que, es, nunca aparece.Vaya tela con el momento ""interno"" de #Brandcontent @Ryanair… https://t.co/ZA4LOnLRCQ",0
Buenos días. Parece que American se ha marcado un Ryanair por Navidad 🛫 https://t.co/E4Kszm8RlZ,0
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/f43G3TWboE,1
Iberia dejará de volar a Guinea Ecuatorial a partir del 23 de enero https://t.co/RFlBBZEvR9 vía @DiplomatinSpain,0
@pitermm @Ryanair gracias por retuitear.,1
"#Viral  Un pasajero del avión Ryanair, que hacía la ruta Londres-Málaga se cansa de esperar y sale por la puerta de… https://t.co/wWCj07Qrca",0
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/CezncCxDRU,1
@JorgeGuardia_ Vaya esquemas mas chulos para Iberia!,1
"El vuelo con retraso, que raro en iberia eh",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/DUXFARKC7S",1
"No hay nada como un vuelo directo, pero una buena conexión también da mucho juego para una escapada. 🐙🛫🛬🛫🛬🇭🇷… https://t.co/1zryBa0PPG",1
"Ryanair cierra 2017 con 129 millones de pasajeros, un 10% más #Noticiasdeturismo #Ryanair https://t.co/bUfnyzh7c7 https://t.co/3zgNCr6vlE",0
Ryanair está regalando 2 billetes gratis a todo el mundo después de la cancelación de más de 2000 vuelos. https://t.co/INP3LR9FCs,1
@GonzaloAscanio Todavía estoy esperando una respuesta de @BP_plc por mi queja. Esto de las cuentas de twitter para… https://t.co/Dv67WVwWJl,0
Ryanair tira la toalla: reconoce a los sindicatos de pilotos para evitar un caos en Navidad | Noticias de Aerolínea… https://t.co/jlGD4hxhZo,0
@Iberia En el aeropuerto de Barcelona todo el servicio de tierra lo hace Iberia o hay compañías que tienen sus propios trabajadores?,1
Iberia y Renfe arrancan el año con rebajas del 70% y billetes a 25 euros https://t.co/prIRyg7qO8,1
"Detallazo 😊. Muchísimas gracias, @Iberia !
Súper atentos y una tripulación de 10!! 😊☺ https://t.co/f1TPPwGuzs",1
Grande @iberia. Falla la web al facturar equipaje adicional impidendo hacerlo y emitiendo las tarjertas de embarque… https://t.co/6d11L7Bq34,0
Listooo! #HolaColombia ✋ ese viaje es mío ✈️  @Iberia,1
Un pasajero de Ryanair se sube en un ala del avión cansado de esperar para salir: https://t.co/5j60iU3fbZ #NoticiasEc,1
Los tripulantes de cabina españoles denuncian a Ryanair por fraude y explotación laboral https://t.co/zvBSk8TizN,1
Iberia y su propuesta para 'capturar' a los turistas premium del Perú https://t.co/Z7OrDsOpxH,0
